SEQ #,W/H #,DEV ID,SYSFLG1,SYSFLG2,SYSFLG3,SYSFLG4,LOGIN ID,TR DATE(YMD),TR TYPE,OPE SEQ #,RESULT,RSN CODE,TRUCK NO,CUST NO,SHIP NO,CHECK TYPE,SHIP P/N,SHIP QTY,TAG TYPE,P/N,CUST P/N,QTY,TAG SEQ #,SCAN DATE(YMD),SCAN TIME
1479,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1480,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1481,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1482,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1483,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1484,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1485,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1486,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1487,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1488,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1489,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1490,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1491,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1492,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1493,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1494,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1495,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1496,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1497,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1498,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1499,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1500,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1501,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1502,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1503,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1504,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1505,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1506,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1507,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1508,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1509,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1510,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1511,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1512,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1513,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1514,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1515,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1516,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1517,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1518,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1519,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1520,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1521,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1522,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1523,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1524,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1525,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1526,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1527,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1528,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1529,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1530,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1531,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1532,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1533,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1534,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1535,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1536,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1537,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1538,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1539,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1540,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1541,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1542,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1543,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1544,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1545,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1546,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1547,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1548,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1549,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1550,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1551,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1552,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1553,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1554,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1555,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1556,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1557,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1558,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1559,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1560,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1561,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1562,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1563,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1564,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1565,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1566,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1567,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1568,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1569,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1570,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1571,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1572,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1573,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1574,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1575,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1576,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1577,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1578,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1579,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1580,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1581,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1582,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1583,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1584,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1585,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1586,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1587,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1588,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1589,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1590,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1591,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1592,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1593,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1594,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1595,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1596,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1597,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1598,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1599,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1600,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1601,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1602,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1603,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1604,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1605,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1606,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1607,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1608,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1609,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
1610,2,GF55,FALSE,FALSE,TRUE,TRUE,NM66,20250410,1,2,1,5000,999123,5002345,5,777,TR888789-ZXD567T,5,EDG,CCC11156-JJMM,89011QR555,5,56900,20250411,203000
